"Nível territorial","Seleção atual","codigo_ibge","regint_id","city_id","city","nro_medicoes","tcp_down_median_mbps","tcp_up_median_mbps","rtt_median_ms","rtt_lost_package_pct","jitter_download_ms","jitter_upload_ms","nro_asns","medicoes_ipv6_porc"
"Federação","Brasil","35","3503","3541604","PROMISSÃO",25,89.471268,75.2577825,22.1855,0,1.2445,0.7205,4,4
"Federação","Brasil","35","3502","3541653","QUADRA",2,67.90461,34.719852,25.999,NA,0.648,15.175,1,0
"Federação","Brasil","35","3505","3541703","QUATÁ",89,29.3159705,40.7415555,21.5145,0.1,1.7965,1.8545,4,10.1123595505618
"Federação","Brasil","35","3511","3541901","QUELUZ",17,69.9887325,99.379417,11.0885,0,0.5805,5.0445,2,11.7647058823529
"Federação","Brasil","35","3504","3542008","QUINTANA",4,13.6291325,1.406687,84.31,3.5,8.1895,13.0895,1,25
"Federação","Brasil","35","3510","3542107","RAFARD",11,228.8996635,57.2588435,36.031,0.75,3.5195,3.543,2,36.3636363636364
"Federação","Brasil","35","3505","3542206","RANCHARIA",159,147.414291,133.5290815,17.2125,0,0.826,0.904,6,0.628930817610063
"Federação","Brasil","35","3505","3542404","REGENTE FEIJÓ",23,69.934269,49.947578,17.542,0,1.038,1.478,3,8.69565217391304
"Federação","Brasil","35","3503","3542503","REGINÓPOLIS",42,146.063421,98.665638,16.432,0,0.312,0.786,4,2.38095238095238
"Federação","Brasil","35","3502","3542602","REGISTRO",37,27.1733035,31.5072575,14.7345,0,1.2635,1.668,4,24.3243243243243
"Federação","Brasil","35","3508","3542701","RESTINGA",4,42.174554,30.2286005,48.5895,0,2.4545,5.195,1,0
"Federação","Brasil","35","3502","3542800","RIBEIRA",1,89.800179,56.954922,19.298,NA,1.218,1.282,1,0
"Federação","Brasil","35","3509","3542909","RIBEIRÃO BONITO",46,132.30868,74.929022,14.658,0,3.642,0.935,1,43.4782608695652
"Federação","Brasil","35","3502","3543006","RIBEIRÃO BRANCO",3,16.76704,19.631001,14.482,0,1.575,0.649,1,0
"Federação","Brasil","35","3504","3543204","RIBEIRÃO DO SUL",2,138.900803,144.499199,33.888,0,0.471,0.535,1,100
"Federação","Brasil","35","3505","3543238","RIBEIRÃO DOS ÍNDIOS",1,262.771515,334.582764,17.98,0,0.066,0.214,1,0
"Federação","Brasil","35","3502","3543253","RIBEIRÃO GRANDE",3,NA,NA,61.599,NA,7.538,0.148,1,0
"Federação","Brasil","35","3501","3543303","RIBEIRÃO PIRES",341,118.51574,103.9418395,9.798,0,0.727,1.638,11,17.0087976539589
"Federação","Brasil","35","3508","3543402","RIBEIRÃO PRETO",519,85.920238,75.799467,19.8655,0,0.833,1.073,24,26.2042389210019
"Federação","Brasil","35","3502","3543501","RIVERSUL",1,47.508999,67.419998,12.485,0,0.741,0.956,1,0
"Federação","Brasil","35","3508","3543600","RIFAINA",19,33.9423685,45.6684625,30.8385,0,0.8835,1.055,1,0
"Federação","Brasil","35","3509","3543709","RINCÃO",3,79.1003925,113.7570385,16.7435,0,0.985,0.71,1,33.3333333333333
"Federação","Brasil","35","3504","3543808","RINÓPOLIS",6,30.523001,42.764999,21.688,0,4.782,7.043,1,0
"Federação","Brasil","35","3510","3543907","RIO CLARO",362,67.028967,51.18573,17.188,0,0.8575,1.125,11,20.1657458563536
"Federação","Brasil","35","3510","3544004","RIO DAS PEDRAS",19,57.410408,23.65322,12.49,1.2,0.483,0.453,6,10.5263157894737
"Federação","Brasil","35","3501","3544103","RIO GRANDE DA SERRA",61,160.515053,131.996147,6.0625,0.3,0.6845,0.5,5,22.9508196721311
"Federação","Brasil","35","3507","3544202","RIOLÂNDIA",5,40.9141595,105.7114085,24.5455,0,1.8835,1.7615,1,20
"Federação","Brasil","35","3505","3544251","ROSANA",45,22.7130615,30.287555,22.446,0,2.7465,2.9825,4,24.4444444444444
"Federação","Brasil","35","3511","3544301","ROSEIRA",2,177.211143,113.155212,6.692,0,0.8,0.152,1,0
"Federação","Brasil","35","3506","3544400","RUBIÁCEA",1,40.028149,21.080519,19.291,0,2.436,0.772,1,0
"Federação","Brasil","35","3503","3544608","SABINO",12,171.600341,62.08566,18.14,0,1.32,0.765,1,25
"Federação","Brasil","35","3505","3544707","SAGRES",1,6.954881,2.939275,271.298,NA,6.482,20.87,1,0
"Federação","Brasil","35","3507","3544806","SALES",6,42.233166,169.48505,20.018,0.8,2.216,4.954,1,0
"Federação","Brasil","35","3508","3544905","SALES OLIVEIRA",19,43.8878515,41.960777,22.2165,0,0.7125,0.4105,2,0
"Federação","Brasil","35","3501","3545001","SALESÓPOLIS",47,35.03465,5.927798,12.7,0,0.731,1.47,4,10.6382978723404
"Federação","Brasil","35","3510","3545159","SALTINHO",7,18.101106,36.462503,26.942,NA,5.448,1.618,1,0
"Federação","Brasil","35","3502","3545209","SALTO",165,92.4354645,81.0096265,12.3685,0,0.97,0.9265,10,20.6060606060606
"Federação","Brasil","35","3502","3545308","SALTO DE PIRAPORA",112,81.733375,88.7548455,9.258,0,0.778,0.516,4,29.4642857142857
"Federação","Brasil","35","3504","3545407","SALTO GRANDE",4,203.767437,187.99575,14.9905,0,0.834,1.925,1,25
"Federação","Brasil","35","3507","3545605","SANTA ADÉLIA",16,60.5581865,64.6165245,16.1875,0,0.6685,0.9995,2,0
"Federação","Brasil","35","3507","3545704","SANTA ALBERTINA",6,50.647646,75.8340865,44.239,12,2.51,14.936,2,0
"Federação","Brasil","35","3511","3546009","SANTA BRANCA",40,67.11951,66.59782,11.5895,0,0.9175,1.17,3,25
"Federação","Brasil","35","3507","3546108","SANTA CLARA D'OESTE",4,30.5753405,38.998176,16.781,0.05,1.163,1.175,1,0
"Federação","Brasil","35","3510","3546207","SANTA CRUZ DA CONCEIÇÃO",57,24.7662745,67.618324,8.842,0,0.356,0.362,3,0
"Federação","Brasil","35","3510","3546306","SANTA CRUZ DAS PALMEIRAS",12,48.904984,57.883686,21.842,0,0.972,1.632,2,0
"Federação","Brasil","35","3504","3546405","SANTA CRUZ DO RIO PARDO",78,109.559167,111.838662,17.8675,0,1.2035,4.5805,6,10.2564102564103
"Federação","Brasil","35","3508","3546504","SANTA ERNESTINA",7,31.3262475,29.3028565,24.898,6.25,2.255,5.196,2,0
"Federação","Brasil","35","3507","3546603","SANTA FÉ DO SUL",31,65.0488165,56.4143875,18.06,0,1.172,1.868,6,9.67741935483871
"Federação","Brasil","35","3510","3546702","SANTA GERTRUDES",50,81.8152735,101.420158,16.78,0.25,1.1305,0.912,3,22
"Federação","Brasil","35","3501","3546801","SANTA ISABEL",317,93.213226,78.2943655,6.445,0,0.342,0.446,6,2.20820189274448
"Federação","Brasil","35","3509","3546900","SANTA LÚCIA",5,73.695606,122.789547,40.2275,16.25,2.033,1.881,1,40
"Federação","Brasil","35","3505","3547106","SANTA MERCEDES",1,33.56538,27.310455,21.292,0,1.845,1.144,1,0
"Federação","Brasil","35","3507","3547205","SANTANA DA PONTE PENSA",2,298.492859,169.098404,18.192,0,0.77,0.08,1,50
"Federação","Brasil","35","3501","3547304","SANTANA DE PARNAÍBA",404,80.320622,95.451708,11.931,0,0.92,1.775,20,23.5148514851485
"Federação","Brasil","35","3509","3547502","SANTA RITA DO PASSA QUATRO",109,85.7294195,136.021306,17.4425,0.2,1.381,3.506,4,20.1834862385321
"Federação","Brasil","35","3508","3547601","SANTA ROSA DE VITERBO",60,114.51562,148.579184,17.191,0,1.155,1.071,4,13.3333333333333
"Federação","Brasil","35","3505","3547700","SANTO ANASTÁCIO",46,44.038254,30.74675,30.407,0,0.714,1.553,2,8.69565217391304
"Federação","Brasil","35","3508","3547908","SANTO ANTÔNIO DA ALEGRIA",3,84.457771,107.36644,36.483,0,2.213,1.116,1,33.3333333333333
"Federação","Brasil","35","3510","3548005","SANTO ANTÔNIO DE POSSE",50,41.001613,22.8087215,26.749,0,1.062,1.486,5,6
"Federação","Brasil","35","3506","3548054","SANTO ANTÔNIO DO ARACANGUÁ",4,9.225075,3.18068,43.495,0,2.232,8.1975,1,25
"Federação","Brasil","35","3510","3548104","SANTO ANTÔNIO DO JARDIM",7,46.628353,50.585194,10.478,12.9,0.567,1.895,2,14.2857142857143
"Federação","Brasil","35","3511","3548203","SANTO ANTÔNIO DO PINHAL",16,43.65614,29.373361,97.548,29.1,0.912,15.381,2,0
"Federação","Brasil","35","3505","3548302","SANTO EXPEDITO",10,13.014008,24.034482,174.11,2,21.186,3.92,2,20
"Federação","Brasil","35","3501","3548500","SANTOS",271,112.267762,52.613392,19.516,0,0.821,1.925,15,29.520295202952
"Federação","Brasil","35","3511","3548609","SÃO BENTO DO SAPUCAÍ",6,66.391984,98.816505,16.685,0,0.506,1.331,2,0
"Federação","Brasil","35","3509","3548906","SÃO CARLOS",778,88.822937,54.018002,19.838,0,1.117,1.878,13,18.5089974293059
"Federação","Brasil","35","3510","3549102","SÃO JOÃO DA BOA VISTA",389,94.8490045,74.764026,17.0725,0,0.7335,0.651,11,16.1953727506427
"Federação","Brasil","35","3505","3549300","SÃO JOÃO DO PAU D'ALHO",6,3.807559,10.50847,204.147,6,1.633,29.478,1,33.3333333333333
"Federação","Brasil","35","3508","3549409","SÃO JOAQUIM DA BARRA",31,52.013401,50.861227,24.637,0,1.0755,0.467,3,16.1290322580645
"Federação","Brasil","35","3508","3549508","SÃO JOSÉ DA BELA VISTA",7,19.49132,26.3935385,24.2475,0.5,0.9165,2.172,1,14.2857142857143
"Federação","Brasil","35","3511","3549607","SÃO JOSÉ DO BARREIRO",1,19.457645,41.948784,17.888,0,1.554,1.144,1,0
"Federação","Brasil","35","3510","3549706","SÃO JOSÉ DO RIO PARDO",126,66.6642405,75.3467445,12.4265,0.3,0.678,0.6835,5,7.93650793650794
"Federação","Brasil","35","3507","3549805","SÃO JOSÉ DO RIO PRETO",74,97.2845,96.2855,11.899,0,0.047,2.515,6,5.40540540540541
"Federação","Brasil","35","3511","3549904","SÃO JOSÉ DOS CAMPOS",946,98.77723,69.30419,15.231,0,0.6205,1.4985,25,28.4355179704017
"Federação","Brasil","35","3501","3549953","SÃO LOURENÇO DA SERRA",37,8.9414145,87.187397,46.914,0.5,3.679,2.375,4,24.3243243243243
"Federação","Brasil","35","3511","3550001","SÃO LUIZ DO PARAITINGA",32,18.92451,61.327869,13.69,13.5,1.963,0.668,2,0
"Federação","Brasil","35","3503","3550100","SÃO MANUEL",52,79.9703255,81.8669755,12.7495,0.25,2.157,2.384,4,9.61538461538462
"Federação","Brasil","35","3502","3550209","SÃO MIGUEL ARCANJO",127,14.3076645,25.4821935,32.0215,0.1,0.991,3.821,5,23.6220472440945
"Federação","Brasil","35","3510","3550407","SÃO PEDRO",120,51.306182,61.5179425,14.5945,0.5,1.279,1.486,8,5.83333333333333
"Federação","Brasil","35","3502","3550605","SÃO ROQUE",893,97.317748,96.601999,7.31,0,0.271,0.465,13,2.68756998880179
"Federação","Brasil","35","3510","3550803","SÃO SEBASTIÃO DA GRAMA",5,101.878372,250.726578,25.649,0,0.092,0.22,1,40
"Federação","Brasil","35","3508","3550902","SÃO SIMÃO",20,36.325797,17.599861,43.571,0,1.644,3.462,3,20
"Federação","Brasil","35","3501","3551009","SÃO VICENTE",601,114.136624,95.881405,13.5225,0,0.9745,1.1535,15,29.450915141431
"Federação","Brasil","35","3502","3551108","SARAPUÍ",7,266.875214,216.412994,8.993,4,0.42,0.41,1,14.2857142857143
"Federação","Brasil","35","3504","3551207","SARUTAIÁ",5,29.392189,104.141386,29.484,0,2.568,5.764,1,0
"Federação","Brasil","35","3508","3551405","SERRA AZUL",15,143.137186,235.699433,23.6285,0.75,0.5165,1.26,3,6.66666666666667
"Federação","Brasil","35","3510","3551603","SERRA NEGRA",59,88.683912,128.1032615,13.936,0,0.626,0.848,5,22.0338983050847
"Federação","Brasil","35","3508","3551702","SERTÃOZINHO",240,59.344986,42.233182,23.1875,0,1.0055,1.052,12,35
"Federação","Brasil","35","3502","3551801","SETE BARRAS",2,131.993389,100.711445,9.8335,0,1.363,2.205,1,0
"Federação","Brasil","35","3508","3551900","SEVERÍNIA",3,292.8740235,55.389362,10.791,0,0.114,0.585,1,0
"Federação","Brasil","35","3511","3552007","SILVEIRAS",8,10.29026,3.91,1375.291,0.4,9.705,30.298,1,0
"Federação","Brasil","35","3510","3552106","SOCORRO",125,65.554588,67.403317,13.486,0,1.998,1.1495,6,15.2
"Federação","Brasil","35","3502","3552205","SOROCABA",11,170.117996,172.59877,13.302,0,0.865,1.973,3,36.3636363636364
"Federação","Brasil","35","3506","3552304","SUD MENNUCCI",2,5.364132,13.8471935,54.5935,18.5,2.6915,1.0735,1,0
"Federação","Brasil","35","3510","3552403","SUMARÉ",1275,106.5611655,95.0728475,9.2845,0,0.8845,0.977,17,25.3333333333333
"Federação","Brasil","35","3501","3552502","SUZANO",495,158.18494,107.123177,9.2,0,0.5675,1.5745,27,29.4949494949495
"Federação","Brasil","35","3507","3552601","TABAPUÃ",10,57.845427,81.87937,20.6235,NA,1.983,2.458,1,30
"Federação","Brasil","35","3509","3552700","TABATINGA",3,3.825587,21.285349,21.041,2,1.762,0.945,1,0
"Federação","Brasil","35","3501","3552809","TABOÃO DA SERRA",1178,48.8668745,53.548763,11.3515,0,0.615,0.9265,21,22.9202037351443
"Federação","Brasil","35","3505","3552908","TACIBA",3,92.656395,NA,20.389,0,3.743,0.758,2,33.3333333333333
"Federação","Brasil","35","3502","3553005","TAGUAÍ",3,113.323372,149.543705,10.8075,0.1,0.35,0.2485,1,0
"Federação","Brasil","35","3508","3553104","TAIAÇU",2,84.138409,204.955666,22.338,0,1.583,0.69,1,0
"Federação","Brasil","35","3508","3553203","TAIÚVA",5,164.360954,200.3196375,22.1665,0,1.3705,2.006,1,0
"Federação","Brasil","35","3510","3553302","TAMBAÚ",39,48.008119,59.571178,24.746,0.1,0.936,0.643,3,20.5128205128205
"Federação","Brasil","35","3507","3553401","TANABI",19,47.121112,42.363544,17.274,0.5,1.25,1.808,2,21.0526315789474
"Federação","Brasil","35","3502","3553500","TAPIRAÍ",9,16.073969,24.972718,12.116,0,2.167,0.684,1,22.2222222222222
"Federação","Brasil","35","3510","3553609","TAPIRATIBA",8,104.8785195,86.229716,45.542,0,2.4395,3.456,2,12.5
"Federação","Brasil","35","3509","3553708","TAQUARITINGA",25,48.122845,50.388409,19.344,0.5,1.916,1.113,2,36
"Federação","Brasil","35","3502","3553807","TAQUARITUBA",10,37.1401825,66.008154,14.392,0,1.2455,0.8875,2,0
"Federação","Brasil","35","3502","3553856","TAQUARIVAÍ",4,174.395128,221.084057,17.892,6.5,1.014,2.212,2,0
"Federação","Brasil","35","3505","3553906","TARABAI",6,23.38462,25.561407,51.648,0,1.253,1.765,1,50
"Federação","Brasil","35","3504","3553955","TARUMÃ",12,61.473999,80.668998,12.835,0,5.354,1.942,2,0
"Federação","Brasil","35","3502","3554003","TATUÍ",1155,96.976124,91.281124,6.9445,0,0.044,0.0875,11,16.1038961038961
"Federação","Brasil","35","3511","3554102","TAUBATÉ",491,153.474333,107.82604,14.512,0,0.82,1.228,12,29.3279022403259
"Federação","Brasil","35","3504","3554201","TEJUPÁ",27,92.818661,105.630684,20.7405,0,0.503,0.722,1,37.037037037037
"Federação","Brasil","35","3505","3554300","TEODORO SAMPAIO",64,40.121757,13.71344,36.2295,0,0.793,1.6005,4,17.1875
"Federação","Brasil","35","3508","3554409","TERRA ROXA",1,41.079075,43.027863,12.899,NA,0.254,0.703,1,0
"Federação","Brasil","35","3502","3554508","TIETÊ",61,94.2322275,93.148235,13.5735,0.25,0.889,0.7415,4,27.8688524590164
"Federação","Brasil","35","3504","3554607","TIMBURI",7,208.906517,235.286415,12.728,0,0.394,0.18,2,0
"Federação","Brasil","35","3503","3554706","TORRINHA",5,98.007145,85.014969,26.298,5,2.545,1.942,1,0
"Federação","Brasil","35","3511","3554805","TREMEMBÉ",191,222.915674,188.5097175,11.0135,0,0.45,0.6415,8,30.8900523560209
"Federação","Brasil","35","3507","3554904","TRÊS FRONTEIRAS",3,50.978958,31.487621,38.998,0,1.579,1.004,1,0
"Federação","Brasil","35","3510","3554953","TUIUTI",7,28.224001,34.31391,18.948,0,2.348,2.412,2,14.2857142857143
"Federação","Brasil","35","3504","3555000","TUPÃ",225,195.4670055,159.6912155,17.565,0,1.0215,0.8685,9,7.55555555555556
"Federação","Brasil","35","3505","3555109","TUPI PAULISTA",30,158.523446,185.971447,38.289,0,0.198,0.625,1,23.3333333333333
"Federação","Brasil","35","3507","3555356","UBARANA",1,NA,202.766663,9.996,NA,0.759,0.864,1,0
"Federação","Brasil","35","3511","3555406","UBATUBA",160,78.184991,119.580784,14.5085,0,0.693,0.5415,10,20.625
"Federação","Brasil","35","3503","3555505","UBIRAJARA",8,84.2546115,170.4183075,30.794,0,1.056,1.124,2,25
"Federação","Brasil","35","3507","3555604","UCHOA",10,190.482574,38.585072,16.997,NA,0.772,2.178,1,0
"Federação","Brasil","35","3507","3555802","URÂNIA",7,5.2747275,3.726594,192.3615,12.5,2.186,9.602,2,14.2857142857143
"Federação","Brasil","35","3503","3555901","URU",7,43.493546,75.986736,20.778,0.2,0.296,5.42,1,0
"Federação","Brasil","35","3507","3556008","URUPÊS",4,106.07949,106.311956,20.145,0,1.038,1.6945,2,0
"Federação","Brasil","35","3507","3556107","VALENTIM GENTIL",11,21.5547715,11.5554755,166.5395,0,10.9055,11.165,1,18.1818181818182
"Federação","Brasil","35","3510","3556206","VALINHOS",501,131.970146,77.159955,12.2395,0,0.9745,1.4735,13,19.1616766467066
"Federação","Brasil","35","3506","3556305","VALPARAÍSO",18,67.6522645,118.908493,17.2055,3,1.1205,0.844,3,0
"Federação","Brasil","35","3510","3556354","VARGEM",102,25.166103,18.861224,14.525,0.9,1.267,0.933,3,0
"Federação","Brasil","35","3510","3556404","VARGEM GRANDE DO SUL",109,79.350338,123.6456105,11.855,0,0.841,0.916,8,7.3394495412844
"Federação","Brasil","35","3501","3556453","VARGEM GRANDE PAULISTA",185,220.786499,181.755996,6.512,0,0.432,0.3865,7,12.972972972973
"Federação","Brasil","35","3510","3556503","VÁRZEA PAULISTA",155,107.432876,123.665217,13.79,0,0.993,0.7155,12,21.2903225806452
"Federação","Brasil","35","3504","3556602","VERA CRUZ",9,52.157059,58.453182,17.298,8.5,1.463,1.846,2,11.1111111111111
"Federação","Brasil","35","3510","3556701","VINHEDO",456,207.721322,92.809249,14.8135,0,0.8485,0.964,11,28.2894736842105
"Federação","Brasil","35","3508","3556800","VIRADOURO",1,611.673218,251.279434,18.498,NA,0.312,0.551,1,0
"Federação","Brasil","35","3507","3556909","VISTA ALEGRE DO ALTO",381,96.119251,97.115374,9.666,0,0.033,0.05,1,0
"Federação","Brasil","35","3507","3556958","VITÓRIA BRASIL",1,18.468843,76.691353,16.797,NA,1.478,1.844,1,0
"Federação","Brasil","35","3502","3557006","VOTORANTIM",382,61.1447085,63.0326215,15.642,0,1.3115,1.3805,9,31.413612565445
"Federação","Brasil","35","3507","3557105","VOTUPORANGA",273,129.878605,111.6166105,18.441,0,1.0865,1.004,6,29.6703296703297
"Federação","Brasil","35","3504","3557204","CHAVANTES",23,317.4959985,211.066435,13.6275,0,0.462,2.7115,1,34.7826086956522
"Federação","Brasil","35","3510","3557303","ESTIVA GERBI",20,83.455673,50.483423,20.4735,NA,1.7635,1.0465,2,0
"Federação","Brasil","41","4105","4100103","ABATIÁ",3,6.028032,43.943199,31.697,NA,19.095,6.805,1,33.3333333333333
"Federação","Brasil","41","4101","4100202","ADRIANÓPOLIS",1,32.040539,72.238419,21.489,0,2.667,3.177,1,0
"Federação","Brasil","41","4101","4100301","AGUDOS DO SUL",8,39.735504,21.4525635,11.985,2.25,0.9895,0.3475,2,0
"Federação","Brasil","41","4101","4100400","ALMIRANTE TAMANDARÉ",281,74.113928,60.246634,16.0665,0,0.752,0.901,10,35.2313167259786
"Federação","Brasil","41","4104","4100459","ALTAMIRA DO PARANÁ",1,36.747101,24.362873,26.199,NA,1.538,2.469,1,0
"Federação","Brasil","41","4104","4100509","ALTÔNIA",2,4.729138,43.379424,109.599,NA,13.081,21.031,1,0
"Federação","Brasil","41","4104","4100608","ALTO PARANÁ",8,174.52356,184.858002,13.244,0,0.937,0.438,1,0
"Federação","Brasil","41","4104","4100707","ALTO PIQUIRI",2,22.76352,26.71488,21.292,0.2,0.187,0.589,1,0
"Federação","Brasil","41","4105","4100806","ALVORADA DO SUL",16,48.879263,74.097504,22.591,0,0.728,0.469,3,18.75
"Federação","Brasil","41","4104","4100905","AMAPORÃ",6,13.9846195,0.931847,68.9885,0.5,1.1255,0.705,1,33.3333333333333
"Federação","Brasil","41","4103","4101002","AMPÉRE",87,313.929958,183.178131,21.5705,0,0.033,0.186,2,2.29885057471264
"Federação","Brasil","41","4105","4101101","ANDIRÁ",65,140.2449685,148.753218,23.874,0,0.8235,0.4905,3,26.1538461538462
"Federação","Brasil","41","4104","4101150","ÂNGULO",22,104.793705,134.186226,17.998,0.6,0.353,0.425,3,9.09090909090909
"Federação","Brasil","41","4101","4101200","ANTONINA",14,88.768761,91.023132,14.3095,0,0.569,0.5925,3,0
"Federação","Brasil","41","4101","4101309","ANTÔNIO OLINTO",2,29.451215,45.464704,52.5175,0,14.028,6.51,1,0
"Federação","Brasil","41","4105","4101408","APUCARANA",236,89.19454,100.911465,19.2485,0.1,1.0805,1.1295,14,20.3389830508475
"Federação","Brasil","41","4105","4101507","ARAPONGAS",239,93.113293,56.2192945,21.391,0,1.1285,0.8865,7,22.1757322175732
"Federação","Brasil","41","4106","4101606","ARAPOTI",42,29.1755315,33.8152075,12.9975,0,0.496,1.1555,3,11.9047619047619
"Federação","Brasil","41","4104","4101705","ARARUNA",23,45.865312,110.131607,18,0,1.407,0.995,1,0
"Federação","Brasil","41","4101","4101804","ARAUCÁRIA",307,94.7416935,90.744992,16.5145,0,0.8925,0.511,10,17.9153094462541
